,user_id,label
1156,2464,0
1157,2465,2
1158,2469,3
1159,2471,3
1160,2472,3
1161,2477,3
1162,2479,3
1163,2484,1
1164,2493,1
1165,2494,2
1166,2499,2
1167,2504,1
1168,2507,3
1169,2508,1
1170,2509,3
1171,2510,1
1172,2511,2
1173,2512,3
1174,2513,3
1175,2515,3
1176,2517,3
1177,2521,0
1178,2523,1
1179,2525,1
1180,2527,1
1181,2528,1
1182,2532,1
1183,2536,3
1184,2537,1
1185,2540,1
1186,2543,2
1187,2545,3
1188,2547,3
1189,2549,1
1190,2552,3
1191,2557,3
1192,2559,3
1193,2560,3
1194,2564,3
1195,2567,2
1196,2569,3
1197,2570,2
1198,2571,2
1199,2572,1
1200,2573,1
1201,2575,3
1202,2576,3
1203,2579,3
1204,2580,1
1205,2581,1
1206,2582,2
1207,2585,1
1208,2586,1
1209,2587,2
1210,2589,2
1211,2594,1
1212,2599,1
1213,2601,3
1214,2606,3
1215,2607,3
1216,2612,3
1217,2613,3
1218,2615,3
1219,2617,3
1220,2618,1
1221,2619,3
1222,2624,3
1223,2625,0
1224,2631,3
1225,2632,3
1226,2633,1
1227,2635,3
1228,2636,3
1229,2637,3
1230,2639,1
1231,2641,0
1232,2643,0
1233,2644,2
1234,2645,2
1235,2647,3
1236,2654,2
1237,2656,1
1238,2661,2
1239,2664,2
1240,2666,3
1241,2667,3
1242,2669,3
1243,2671,1
1244,2673,1
1245,2674,3
1246,2675,3
1247,2677,1
1248,2678,0
1249,2679,3
1250,2681,3
1251,2684,1
1252,2686,3
1253,2687,2
1254,2691,0
1255,2692,3
1256,2694,3
1257,2695,3
1258,2697,3
1259,2699,3
1260,2704,3
1261,2705,1
1262,2707,1
1263,2708,3
1264,2710,3
1265,2711,1
1266,2714,3
1267,2715,1
1268,2716,3
1269,2717,3
1270,2718,3
1271,2719,3
1272,2721,1
1273,2725,3
1274,2730,3
1275,2731,3
1276,2732,1
1277,2733,1
1278,2737,3
1279,2738,1
1280,2739,3
1281,2742,3
1282,2743,3
1283,2744,3
1284,2746,3
1285,2747,2
1286,2748,1
1287,2750,3
1288,2751,1
1289,2752,3
1290,2753,3
1291,2758,1
1292,2759,3
1293,2763,3
1294,2775,3
1295,2780,3
1296,2782,3
1297,2783,3
1298,2784,3
1299,2787,3
1300,2791,0
1301,2792,1
1302,2793,3
1303,2796,3
1304,2798,2
1305,2801,1
1306,2803,2
1307,2806,1
1308,2809,1
1309,2810,0
1310,2811,0
1311,2817,3
1312,2819,3
1313,2820,3
1314,2824,2
1315,2829,2
1316,2831,0
1317,2832,3
1318,2835,3
1319,2836,3
1320,2837,1
1321,2839,1
1322,2842,1
1323,2843,3
1324,2844,3
1325,2852,1
1326,2853,1
1327,2854,3
1328,2859,3
1329,2860,0
1330,2861,3
1331,2862,2
1332,2864,3
1333,2867,1
1334,2869,1
1335,2870,1
1336,2872,1
1337,2873,3
1338,2874,3
1339,2878,3
1340,2884,1
1341,2886,3
1342,2888,3
1343,2892,3
1344,2893,3
1345,2894,1
1346,2896,3
1347,2898,0
1348,2900,1
1349,2901,3
1350,2906,3
1351,2908,0
1352,2911,3
1353,2912,3
1354,2913,1
1355,2918,1
1356,2919,3
1357,2922,1
1358,2925,3
1359,2927,2
1360,2929,3
1361,2931,1
1362,2932,2
1363,2934,3
1364,2942,2
1365,2944,1
1366,2945,3
1367,2946,3
1368,2948,3
1369,2949,3
1370,2953,3
1371,2954,1
1372,2955,2
1373,2956,1
1374,2957,3
1375,2958,1
1376,2960,1
1377,2962,3
1378,2963,3
1379,2966,1
1380,2969,1
1381,2971,1
1382,2972,1
1383,2973,3
1384,2975,3
1385,2979,3
1386,2980,3
1387,2981,3
1388,2982,1
1389,2983,3
1390,2987,2
1391,2992,3
1392,2995,3
1393,2996,3
1394,2997,1
1395,3002,3
1396,3006,1
1397,3008,3
1398,3012,1
1399,3013,3
1400,3014,2
1401,3017,0
1402,3020,3
1403,3021,1
1404,3023,3
1405,3024,3
1406,3025,1
1407,3028,1
1408,3029,3
1409,3031,3
1410,3034,3
1411,3035,3
1412,3036,1
1413,3037,3
1414,3039,3
1415,3040,2
1416,3041,3
1417,3042,3
1418,3043,3
1419,3046,2
1420,3049,3
1421,3053,2
1422,3054,3
1423,3055,3
1424,3058,1
1425,3061,0
1426,3062,1
1427,3063,3
1428,3066,3
1429,3072,3
1430,3073,0
1431,3074,1
1432,3077,1
1433,3078,0
1434,3079,1
1435,3081,1
1436,3082,1
1437,3084,3
1438,3087,1
1439,3088,3
1440,3089,2
1441,3091,1
1442,3092,3
1443,3093,3
1444,3096,3
1445,3099,3
1446,3102,2
1447,3110,3
1448,3112,3
1449,3113,3
1450,3123,3
1451,3125,0
1452,3129,3
1453,3131,2
1454,3132,3
1455,3133,1
1456,3134,3
1457,3136,1
1458,3139,3
1459,3141,3
1460,3144,1
1461,3146,0
1462,3147,3
1463,3149,3
1464,3150,3
1465,3153,3
1466,3156,0
1467,3157,3
1468,3158,0
1469,3160,1
1470,3161,3
1471,3162,1
1472,3169,1
1473,3170,1
1474,3172,3
1475,3173,1
1476,3174,3
1477,3179,1
1478,3180,3
1479,3181,1
1480,3182,3
1481,3185,3
1482,3186,1
1483,3191,1
1484,3192,3
1485,3193,3
1486,3195,3
1487,3197,3
1488,3202,2
1489,3203,3
1490,3204,3
1491,3205,3
1492,3206,3
1493,3207,3
1494,3208,1
1495,3209,1
1496,3211,0
1497,3216,0
1498,3217,1
1499,3222,1
1500,3227,1
1501,3229,3
1502,3230,3
1503,3231,2
1504,3232,1
1505,3233,1
1506,3239,3
1507,3240,2
1508,3244,3
1509,3245,3
1510,3247,3
1511,3248,3
1512,3249,3
1513,3250,2
1514,3251,2
1515,3253,3
1516,3254,2
1517,3258,1
1518,3259,1
1519,3262,3
1520,3263,3
1521,3264,2
1522,3265,1
1523,3266,3
1524,3270,3
1525,3271,3
1526,3274,0
1527,3278,3
1528,3281,1
1529,3282,1
1530,3286,1
1531,3287,2
1532,3288,2
1533,3291,0
1534,3292,1
1535,3293,3
1536,3294,3
1537,3297,3
1538,3300,1
1539,3301,3
1540,3304,1
1541,3307,3
1542,3310,3
1543,3311,3
1544,3313,0
1545,3317,1
1546,3318,2
1547,3319,3
1548,3320,3
1549,3322,3
1550,3323,3
1551,3325,3
1552,3328,1
1553,3329,1
1554,3330,3
1555,3331,1
1556,3333,1
1557,3335,1
1558,3336,3
1559,3337,3
1560,3339,2
1561,3340,1
1562,3341,0
1563,3343,3
1564,3344,0
1565,3345,0
1566,3346,3
1567,3347,1
1568,3348,1
1569,3351,1
1570,3352,3
1571,3353,1
1572,3359,3
1573,3361,3
1574,3362,0
1575,3364,2
1576,3366,3
1577,3367,3
1578,3370,3
1579,3372,3
1580,3376,3
1581,3380,1
1582,3381,1
1583,3383,1
1584,3386,1
1585,3388,3
1586,3389,0
1587,3390,3
1588,3391,2
1589,3395,3
1590,3396,1
1591,3398,3
1592,3399,3
1593,3401,3
1594,3402,3
1595,3403,3
1596,3404,1
1597,3405,2
1598,3408,3
1599,3410,3
1600,3414,1
1601,3423,3
1602,3424,3
1603,3426,2
1604,3432,3
1605,3433,3
1606,3434,3
1607,3436,0
1608,3437,1
1609,3440,3
1610,3441,3
1611,3444,1
1612,3445,3
1613,3447,3
1614,3448,3
1615,3458,3
1616,3459,0
1617,3463,3
1618,3465,3
1619,3466,3
1620,3469,3
1621,3470,2
1622,3472,3
1623,3473,3
1624,3476,3
1625,3477,2
1626,3479,0
1627,3483,3
1628,3486,1
1629,3487,3
1630,3488,3
1631,3489,3
1632,3495,1
1633,3498,1
1634,3501,3
1635,3506,3
1636,3508,3
1637,3511,3
1638,3515,1
1639,3516,3
1640,3518,3
1641,3519,1
1642,3521,1
1643,3524,2
1644,3526,1
1645,3528,3
1646,3535,1
1647,3537,3
1648,3539,3
1649,3541,1
1650,3545,3
1651,3547,2
1652,3553,2
1653,3556,1
1654,3560,3
1655,3561,1
1656,3563,3
1657,3564,1
1658,3565,1
1659,3567,3
1660,3573,3
1661,3574,3
1662,3575,3
1663,3576,3
1664,3577,1
1665,3578,3
1666,3581,3
1667,3583,3
1668,3585,3
1669,3587,3
1670,3588,1
1671,3590,3
1672,3591,2
1673,3592,3
1674,3595,1
1675,3598,3
1676,3601,3
1677,3604,3
1678,3609,3
1679,3611,3
1680,3613,1
1681,3616,3
1682,3619,3
1683,3622,0
1684,3624,2
1685,3625,3
1686,3628,1
1687,3630,3
1688,3631,0
1689,3633,3
1690,3636,3
1691,3638,1
1692,3641,3
1693,3643,1
1694,3645,3
1695,3646,1
1696,3647,2
1697,3649,3
1698,3653,1
1699,3654,3
1700,3658,3
1701,3662,2
1702,3665,3
1703,3666,3
1704,3668,3
1705,3669,2
1706,3674,1
1707,3677,0
1708,3678,3
1709,3684,3
1710,3686,3
1711,3691,1
1712,3692,1
1713,3693,3
1714,3694,1
1715,3695,2
1716,3696,3
1717,3697,3
1718,3698,3
1719,3699,1
1720,3702,1
1721,3705,1
1722,3706,3
1723,3707,3
1724,3708,3
1725,3710,1
1726,3714,2
1727,3716,3
1728,3727,3
1729,3730,3
1730,3731,3
1731,3732,3
1732,3734,3
1733,3736,2
1734,3737,1
1735,3738,1
1736,3739,3
1737,3747,2
1738,3748,3
1739,3751,1
1740,3755,1
1741,3756,3
1742,3757,3
1743,3758,3
1744,3760,1
1745,3761,3
1746,3763,3
1747,3766,3
1748,3767,3
1749,3768,3
1750,3773,3
1751,3774,3
1752,3776,3
1753,3778,0
1754,3781,0
1755,3783,1
1756,3784,1
1757,3788,3
1758,3790,3
1759,3791,3
1760,3792,3
1761,3795,3
1762,3797,3
1763,3800,1
1764,3802,3
1765,3805,3
1766,3806,2
1767,3810,3
1768,3811,3
1769,3812,3
1770,3815,3
1771,3816,1
1772,3820,1
1773,3821,1
1774,3822,3
1775,3825,3
1776,3832,1
1777,3833,3
1778,3834,3
1779,3835,1
1780,3836,0
1781,3839,3
1782,3840,3
1783,3841,1
1784,3842,3
1785,3844,3
1786,3845,2
1787,3846,1
1788,3847,0
1789,3848,3
1790,3851,1
1791,3852,1
1792,3853,3
1793,3859,3
1794,3860,3
1795,3861,3
1796,3862,1
1797,3863,3
1798,3864,3
1799,3865,2
1800,3866,3
1801,3868,0
1802,3869,3
1803,3870,0
1804,3871,2
1805,3872,3
1806,3873,3
1807,3875,1
1808,3879,3
1809,3882,0
1810,3883,2
1811,3887,2
1812,3891,3
1813,3892,3
1814,3893,3
1815,3894,3
1816,3896,1
1817,3897,0
1818,3898,0
1819,3899,3
1820,3900,0
1821,3902,3
1822,3903,3
1823,3904,3
1824,3907,3
1825,3908,1
1826,3910,3
1827,3911,3
1828,3912,1
1829,3914,1
1830,3917,3
1831,3921,1
1832,3922,3
1833,3924,3
1834,3926,3
1835,3928,1
1836,3930,3
1837,3931,3
1838,3932,0
1839,3933,3
1840,3934,1
1841,3935,2
1842,3937,2
1843,3938,3
1844,3941,1
1845,3942,2
1846,3943,1
1847,3944,3
1848,3945,3
1849,3947,3
1850,3949,3
1851,3952,3
1852,3953,1
1853,3954,2
1854,3956,1
1855,3959,2
1856,3961,1
1857,3963,1
1858,3969,1
1859,3972,2
1860,3973,3
1861,3975,3
1862,3978,3
1863,3982,3
1864,3984,3
1865,3986,3
1866,3987,3
1867,3995,3
1868,3997,3
1869,3998,3
1870,4003,3
1871,4005,3
1872,4010,3
1873,4011,3
1874,4015,3
1875,4016,3
1876,4017,2
1877,4018,3
1878,4019,3
1879,4020,3
1880,4025,3
1881,4032,3
1882,4033,3
1883,4034,1
1884,4036,3
1885,4037,3
1886,4039,3
1887,4042,3
1888,4043,1
1889,4045,1
1890,4046,3
1891,4047,1
1892,4049,1
1893,4051,2
1894,4052,3
1895,4057,1
1896,4058,1
1897,4059,2
1898,4060,1
1899,4061,1
1900,4062,3
1901,4065,3
1902,4066,1
1903,4068,3
1904,4070,3
1905,4075,3
1906,4079,3
1907,4088,3
1908,4089,3
1909,4092,3
1910,4093,2
1911,4096,3
1912,4097,1
1913,4101,2
1914,4103,1
1915,4105,3
1916,4107,3
1917,4109,1
1918,4110,3
1919,4112,0
1920,4113,2
1921,4120,3
1922,4125,1
1923,4126,3
1924,4128,3
1925,4132,3
1926,4134,3
1927,4135,3
1928,4136,3
1929,4137,1
1930,4139,3
